MSN,YYYYMM,Value,Column_Order,Description,Unit
ELIMBUS,197603,.003176,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197604,.003073,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197605,.003176,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197606,.003073,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197607,.003176,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197608,.003176,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197609,.003073,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197610,.003176,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197611,.003073,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197612,.003176,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197613,.037493,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197701,.005842,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197702,.005277,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197703,.005842,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197704,.005653,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197705,.005842,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197706,.005653,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197707,.005842,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197708,.005842,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197709,.005653,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197710,.005842,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197711,.005653,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197712,.005842,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197713,.068783,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197801,.006146,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197802,.005551,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197803,.006146,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197804,.005947,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197805,.006146,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197806,.005947,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197807,.006146,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197808,.006146,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197809,.005947,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197810,.006146,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197811,.005947,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197812,.006146,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197813,.07236,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197901,.006525,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197902,.005893,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197903,.006525,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197904,.006314,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197905,.006525,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197906,.006314,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197907,.006525,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197908,.006525,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197909,.006314,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197910,.006525,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197911,.006314,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197912,.006525,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,197913,.076824,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198001,.007231,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198002,.006765,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198003,.007231,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198004,.006998,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198005,.007231,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198006,.006998,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198007,.007231,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198008,.007231,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198009,.006998,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198010,.007231,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198011,.006998,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198012,.007231,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198013,.085373,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198101,.010519,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198102,.009501,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198103,.010519,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198104,.010179,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198105,.010519,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198106,.010179,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198107,.010519,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198108,.010519,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198109,.010179,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198110,.010519,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198111,.010179,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198112,.010519,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198113,.123847,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198201,.009357,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198202,.008341,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198203,.007473,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198204,.00767,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198205,.008812,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198206,.005877,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198207,.007988,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198208,.011519,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198209,.011444,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198210,.011879,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198211,.011545,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198212,.010188,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198213,.112092,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198301,.009906,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198302,.010153,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198303,.010537,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198304,.010793,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198305,.009548,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198306,.010318,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198307,.011225,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198308,.011665,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198309,.012675,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198310,.01267,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198311,.011145,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198312,.0113,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198313,.131934,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198401,.011744,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198402,.010764,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198403,.01041,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198404,.010704,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198405,.011455,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198406,.011143,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198407,.012979,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198408,.015435,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198409,.012774,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198410,.014062,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198411,.011489,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198412,.011094,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198413,.144052,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198501,.010317,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198502,.008698,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198503,.015672,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198504,.012162,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198505,.012521,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198506,.013903,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198507,.016169,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198508,.016814,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198509,.013117,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198510,.012586,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198511,.012002,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198512,.012634,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198513,.156595,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198601,.013003,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198602,.012122,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198603,.012247,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198604,.009983,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198605,.010882,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198606,.010092,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198607,.010648,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198608,.013744,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198609,.012019,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198610,.012144,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198611,.010577,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198612,.01145,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198613,.138912,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198701,.014405,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198702,.017348,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198703,.017454,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198704,.016636,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198705,.013283,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198706,.015439,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198707,.016755,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198708,.017053,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198709,.012367,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198710,.013598,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198711,.011441,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198712,.012393,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198713,.178171,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198801,.012934,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198802,.01281,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198803,.011989,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198804,.009677,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198805,.01025,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198806,.011314,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198807,.014155,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198808,.015104,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198809,.009574,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198810,.009674,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198811,.007831,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198812,.007198,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198813,.13251,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198901,.007224,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198902,.009179,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198903,.007275,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198904,.007279,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198905,.007755,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198906,.007304,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198907,.011096,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198908,.00894,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198909,.006574,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198910,.005635,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198911,.004691,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198912,.006138,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,198913,.089089,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199001,.004294,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199002,.00241,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199003,.002656,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199004,.003624,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199005,.004507,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199006,.005399,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199007,.008097,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199008,.006932,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199009,.007169,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199010,.008464,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199011,.004708,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199012,.004676,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199013,.062936,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199101,.004281,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199102,.002664,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199103,.004313,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199104,.004707,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199105,.005695,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199106,.004241,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199107,.008667,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199108,.009668,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199109,.008097,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199110,.008811,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199111,.006673,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199112,.007013,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199113,.074829,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199201,.00763,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199202,.00795,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199203,.005527,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199204,.00627,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199205,.006845,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199206,.006585,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199207,.010444,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199208,.008904,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199209,.008678,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199210,.009658,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199211,.008857,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199212,.009028,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199213,.096377,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199301,.008017,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199302,.007556,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199303,.007663,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199304,.005948,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199305,.006215,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199306,.006651,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199307,.009969,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199308,.011483,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199309,.010373,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199310,.011433,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199311,.010779,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199312,.010904,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199313,.106992,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199401,.011972,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199402,.013435,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199403,.015815,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199404,.011519,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199405,.012366,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199406,.013195,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199407,.014602,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199408,.015254,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199409,.01274,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199410,.012771,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199411,.013012,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199412,.013114,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199413,.159795,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199501,.011991,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199502,.012413,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199503,.014179,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199504,.01304,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199505,.012707,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199506,.013572,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199507,.014408,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199508,.01579,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199509,.011131,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199510,.009964,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199511,.008422,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199512,.0086,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199513,.146216,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199601,.00887,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199602,.010187,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199603,.011409,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199604,.010966,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199605,.011602,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199606,.013649,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199607,.016351,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199608,.018345,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199609,.013779,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199610,.011502,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199611,.011153,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199612,.010597,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199613,.14841,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199701,.010488,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199702,.009444,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199703,.010583,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199704,.011828,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199705,.009798,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199706,.01231,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199707,.015835,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199708,.015439,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199709,.012884,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199710,.012783,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199711,.012949,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199712,.012482,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199713,.146823,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199801,.009202,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199802,.008512,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199803,.010078,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199804,.011496,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199805,.010803,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199806,.011777,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199807,.015746,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199808,.017428,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199809,.013138,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199810,.010253,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199811,.007719,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199812,.008667,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199813,.13482,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199901,.007945,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199902,.007164,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199903,.008726,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199904,.013089,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199905,.012855,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199906,.012141,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199907,.012136,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199908,.012046,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199909,.015673,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199910,.015791,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199911,.015625,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199912,.014256,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,199913,.147449,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200001,.012423,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200002,.013505,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200003,.012563,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200004,.01275,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200005,.014657,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200006,.015625,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200007,.01786,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200008,.018627,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200009,.014949,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200010,.009419,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200011,.011745,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200012,.011675,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200013,.165797,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200101,.011651,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200102,.011314,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200103,.012033,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200104,.012941,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200105,.015068,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200106,.012608,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200107,.012012,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200108,.012798,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200109,.006605,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200110,.006057,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200111,.007288,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200112,.010987,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200113,.131363,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200201,.011281,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200202,.00953,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200203,.0113,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200204,.011639,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200205,.008163,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200206,.010755,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200207,.014648,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200208,.013877,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200209,.009427,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200210,.008469,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200211,.008655,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200212,.007746,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200213,.12549,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200301,.010452,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200302,.009296,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200303,.009411,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200304,.008737,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200305,.009494,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200306,.009801,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200307,.012715,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200308,.012331,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200309,.005879,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200310,.002919,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200311,.004716,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200312,.007955,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200313,.103706,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200401,.007764,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200402,.006449,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200403,.006012,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200404,.007102,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200405,.008352,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200406,.010046,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200407,.01422,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200408,.0163,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200409,.010024,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200410,.008956,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200411,.010355,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200412,.011143,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200413,.116725,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200501,.010827,"8","Electricity Imports","Quadrillion Btu"
ELIMBUS,200502,.010225,"8","Electricity Imports","Quadrillion Btu"
